GOCŁAW 2 POKOJE JUGOSŁAWIANSKA 15 BEZPOSREDNIO ADRIA,519000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/goclaw-2-pokoje-jugoslawianska-15-bezposrednio-adria/1007308037020910787208009,2020-05-17 03:27,0
2 pokojowe mieszkanie w nowym budownictwie !,499999,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokojowe-mieszkanie-w-nowym-budownictwie/1007307596960912392588409,2020-05-17 02:27,0
Dwupokojowe mieszkanie na Saskiej Kępie !,406500,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/dwupokojowe-mieszkanie-na-saskiej-kepie/1007307953890912407250109,2020-05-17 02:27,0
2 pokojowe na GROCHOWIE.,420000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokojowe-na-grochowie/1007307997200912407250109,2020-05-17 02:27,0
2 pokoje przy parku - Gocław,550000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokoje-przy-parku-+-goclaw/1007307993240912407250109,2020-05-17 02:27,0
1-pokojowe w stanie deweloperskim.,347000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/1+pokojowe-w-stanie-deweloperskim/1007307928990912407250109,2020-05-17 02:27,0
2 pokoje- Saska Kępa.,460000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokoje+-saska-kepa/1007307953460912407250109,2020-05-17 01:27,0
2 duże pokoje w starej kamienicy!,499900,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-duze-pokoje-w-starej-kamienicy/1007307953260912407250109,2020-05-17 01:27,0
Grochów 2 pokoje do remontu !,339000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/grochow-2-pokoje-do-remontu/1007307967270912407250109,2020-05-17 01:27,0
3 pokoje w cichej okolicy! Po remoncie!,534900,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/3-pokoje-w-cichej-okolicy-po-remoncie/1007307951440912407250109,2020-05-17 01:27,0
Mieszkanie po generalnym remoncie ! Rondo Wiatraczna,443000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-po-generalnym-remoncie-rondo-wiatraczna/1007307967240912407250109,2020-05-17 01:27,0
"1-pokojowe do remontu, w spokojnej okolicy!",345500,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/1+pokojowe-do-remontu-w-spokojnej-okolicy/1007307928570912407250109,2020-05-17 01:27,0
2 pokoje blisko CH Promenada!,345900,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokoje-blisko-ch-promenada/1007307928550912407250109,2020-05-17 01:27,0
"Okazja inwestycyjna! Znakomita lokalizacja, 2 pokoje do remontu!",549000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/okazja-inwestycyjna-znakomita-lokalizacja-2-pokoje-do-remontu/1007307967020912407250109,2020-05-17 01:27,0
3 pokoje w stanie deweloperskim! CESJA!,479900,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/3-pokoje-w-stanie-deweloperskim-cesja/1007307928280912407250109,2020-05-17 00:27,0
Śliczne mieszkanie w super lokalizacji!,549000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/sliczne-mieszkanie-w-super-lokalizacji/1007307880800912407250109,2020-05-17 00:27,0
2 pokoje z dużym balkonem!,549900,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokoje-z-duzym-balkonem/1007307870860912407250109,2020-05-17 00:27,0
RONDO WIATRACZNA 50 m2 ! 2 pokoje ! 13 piętro !!,430000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/rondo-wiatraczna-50-m2-2-pokoje-13-pietro/1007307928080912407250109,2020-05-17 00:27,0
"Praga-Południe, 3 pokoje, pow. 63 m2, idealna oferta!",550000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/praga+poludnie-3-pokoje-pow-63-m2-idealna-oferta/1007307880750912407250109,2020-05-17 00:27,0
Nowoczesne i wyremontowane mieszkanie z balkonem blisko Promenady,490000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/nowoczesne-i-wyremontowane-mieszkanie-z-balkonem-blisko-promenady/1007307867890912407250109,2020-05-17 00:27,0
Wyremontowane. 3pokojowe przy Centralnej Bibliotece Wojskowej,440000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/wyremontowane-3pokojowe-przy-centralnej-bibliotece-wojskowej/1007307870550912407250109,2020-05-16 23:27,0
2 pokoje idealne pod inwestycje!,375500,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokoje-idealne-pod-inwestycje/1007307870510912407250109,2020-05-16 23:27,0
2 pokoje na Praga Południe!,540000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokoje-na-praga-poludnie/1007307848960912407250109,2020-05-16 23:27,0
2 pokoje na Pradze - Południe!,540000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokoje-na-pradze-+-poludnie/1007307867220912407250109,2020-05-16 23:27,0
3 pokoje ! Saska Kępa!,479000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/3-pokoje-saska-kepa/1007307802130912407250109,2020-05-16 22:27,0
2 pokoje z garderobą i balkonem na Gocławiu!,365000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokoje-z-garderoba-i-balkonem-na-goclawiu/1007307750610912407250109,2020-05-16 22:27,0
2 pokoje na Pradze Południe!,420000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokoje-na-pradze-poludnie/1007307750550912407250109,2020-05-16 22:27,0
3 POKOJE na Saskiej Kępie!,520000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/3-pokoje-na-saskiej-kepie/1007307625620912407250109,2020-05-16 22:27,0
2 pokoje w stanie deweloperskim! III kw. 2020!,364900,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokoje-w-stanie-deweloperskim-iii-kw-2020/1007307583810912407250109,2020-05-16 21:27,0
2 pokoje do zamieszkania!,455000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokoje-do-zamieszkania/1007307583500912407250109,2020-05-16 21:27,0
2 pokoje w cichej okolicy! Blisko parku!,414900,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokoje-w-cichej-okolicy-blisko-parku/1007307625230912407250109,2020-05-16 21:27,0
Lokal usługowy! Grochów!,525000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/lokal-uslugowy-grochow/1007307583140912407250109,2020-05-16 20:27,0
Mini Apartament blisko Centrum + STADION PGE!,190000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mini-apartament-blisko-centrum-%252B-stadion-pge/1007307522180912115990009,2020-05-16 20:27,0
Atrakcyjne mieszkanie Pradze Południe.,330000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/atrakcyjne-mieszkanie-pradze-poludnie/1007307433800912407250109,2020-05-16 20:27,0
Garaż na Saskiej Kępie!,31000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/garaz-na-saskiej-kepie/1007307433230912407250109,2020-05-16 20:27,0
2-pokojowe na Pradze-Południe,480000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2+pokojowe-na-pradze+poludnie/1007307337710912407250109,2020-05-16 20:27,0
1-pokojowe z ogrodem na Gocławiu!,440000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/1+pokojowe-z-ogrodem-na-goclawiu/1007307433010912407250109,2020-05-16 19:27,0
Duże 3 pokoje z loggią i ogródkiem!,509900,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/duze-3-pokoje-z-loggia-i-ogrodkiem/1007307337450912407250109,2020-05-16 19:27,0
"PRAGA POŁUDNIE - 59 m2 + Antresola 8 m2 -DUŻE SZAFY - PRZESTRONNE - WOLNE - WYSOKIE ok. 3,5 m  ",520000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/praga-poludnie-+-59-m2-%252B-antresola-8-m2-+duze-szafy-+-przestronne-+-wolne-+-wysokie-ok-3-5-m/1007310621690910468739609,2020-05-17 18:49,0
Warszawa Praga-Południe ul. Szaserów,405000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/warszawa-praga+poludnie-ul-szaserow/1007310236660912578028709,2020-05-17 17:49,0
"Okazja! Do wejścia! 48m2, 3 pokoje z aneksem kuchennym, po generalnym remoncie, dodatkowo sprzęt AGD",535000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/okazja-do-wejscia-48m2-3-pokoje-z-aneksem-kuchennym-po-generalnym-remoncie-dodatkowo-sprzet-agd/1007313941020912575354809,2020-05-18 13:26,0
Cesja mieszkania Praga Południe,480000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/cesja-mieszkania-praga-poludnie/1007314290310911366864809,2020-05-18 13:26,0
Saska Kępa | 3 pokoje | KW | Do Remontu,465500,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/saska-kepa-3-pokoje-kw-do-remontu/1007314195670911366864809,2020-05-18 13:26,0
Saska Kępa | 3 pokoje 54 m2 | KW | Czynsz 480 zł,544500,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/saska-kepa-3-pokoje-54-m2-kw-czynsz-480-zl/1007314195660911366864809,2020-05-18 13:26,0
"Praga Południe, Kamionek",352000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/praga-poludnie-kamionek/1007314289140912101150209,2020-05-18 13:26,0
"Gotowiec inwestycyjny, 2 lokale w 1, do 10% ROI",199500,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/gotowiec-inwestycyjny-2-lokale-w-1-do-10-roi/1007313954330912487464909,2020-05-18 12:26,0
Dwa pokoje przy Bora-Komorowskiego,435000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/dwa-pokoje-przy-bora+komorowskiego/1007313906180912448490009,2020-05-18 12:26,0
2 pokoje przy Rondzie Wiatraczna!,490000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokoje-przy-rondzie-wiatraczna/1007313650910912407250109,2020-05-18 12:26,0
Mieszkanie Warszawa Praga Południe 50m2 (nr: 3471),519000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-warszawa-praga-poludnie-50m2-nr-3471/1007313443360912263380109,2020-05-18 11:26,0
Oferta warta zainteresowania. POLECAM!,450000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/oferta-warta-zainteresowania-polecam/1007313354760912263380109,2020-05-18 11:26,0
Mieszkanie Warszawa Praga Południe 46.35m2 (nr: 224880126),549000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-warszawa-praga-poludnie-46-35m2-nr-224880126/1007313287730911488050009,2020-05-18 11:26,0
"Praga Południe, 2 pokoje, drugie piętro",530000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/praga-poludnie-2-pokoje-drugie-pietro/1007169792160912059781009,2020-05-18 11:26,0
Mieszkanie Warszawa Praga Południe 50m2 (nr: 160140126),550000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-warszawa-praga-poludnie-50m2-nr-160140126/1007313120620911488050009,2020-05-18 11:26,0
KAWALERKI NA PRADZE - GOTOWIEC INWESTYCYJNY,435000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/kawalerki-na-pradze-+-gotowiec-inwestycyjny/1007312535730912111463809,2020-05-18 10:26,0
Rondo Wiatraczna|Umeblowane|Garderoba|Balkon|2 pok|Ciche,379999,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/rondo-wiatraczna-umeblowane-garderoba-balkon-2-pok-ciche/1007312027540912533622109,2020-05-18 08:26,0
Mieszkanie Warszawa Praga Południe 60m2 (nr: SOL-MS-135397-1),479000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-warszawa-praga-poludnie-60m2-nr-sol+ms+135397+1/1007311872160911559470109,2020-05-18 07:26,0
"Saska Kępa, Międzynarodowa, 56 m 2, cena 499000 pln",499000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/saska-kepa-miedzynarodowa-56-m-2-cena-499000-pln/1005375149090910538910909,2020-05-18 03:26,0
"Bezpośrednio, 3 pokoje na zielonym Gocławiu, 57m2",549000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/bezposrednio-3-pokoje-na-zielonym-goclawiu-57m2/1007315998910910588524609,2020-05-17 01:24,0
3 pokoje Praga Południe ul. Guderskiego,500000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/3-pokoje-praga-poludnie-ul-guderskiego/1007315845660911378860309,2020-05-18 17:24,0
"3 pokojowe, dwustronne mieszkanie",535000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/3-pokojowe-dwustronne-mieszkanie/1007315775460910939818509,2020-05-18 17:24,0
"Piękne 2-pok, Kamienica, saska kępa, Al.stanów zjednoczonych",426178,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/piekne-2+pok-kamienica-saska-kepa-al-stanow-zjednoczonych/1007315201910911382402409,2020-05-18 17:24,0
Mieszkanie Warszawa Praga Południe 59m2 (nr: 83477/3645/OMS),525000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-warszawa-praga-poludnie-59m2-nr-83477-3645-oms/1007315591530910535030709,2020-05-18 16:24,0
Mieszkanie Warszawa Praga Południe 55m2 (nr: 83284/3645/OMS),550000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-warszawa-praga-poludnie-55m2-nr-83284-3645-oms/1007315379830910535030709,2020-05-18 16:24,0
Mieszkanie Warszawa Praga Południe 50.5m2 (nr: 83278/3645/OMS),430000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-warszawa-praga-poludnie-50-5m2-nr-83278-3645-oms/1007315472630910535030709,2020-05-18 16:24,0
"Praga Płd, Gocław, Przyczółek Grochowski",360000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/praga-pld-goclaw-przyczolek-grochowski/1007315346590912101150209,2020-05-18 16:24,0
"Praga Południe, Saska Kępa, 3 pokoje",465500,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/praga-poludnie-saska-kepa-3-pokoje/1007315346560912101150209,2020-05-18 16:24,0
"Lokalizacja: Praga Południe, Saska Kępa, 3 Pokoje",544500,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/lokalizacja-praga-poludnie-saska-kepa-3-pokoje/1007315251360912101150209,2020-05-18 15:24,0
"Praga Płd, Grochów, salon z aneksem+sypialnia",330000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/praga-pld-grochow-salon-z-aneksem%252Bsypialnia/1007315170830912101150209,2020-05-18 15:24,0
"Lokalizacja: Praga Południe, Gocław, 3 Pokoje",540000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/lokalizacja-praga-poludnie-goclaw-3-pokoje/1007315190580912101150209,2020-05-18 15:24,0
Dwupokojowe mieszkanie na sprzedaż BEZPOŚREDNIO,359000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/dwupokojowe-mieszkanie-na-sprzedaz-bezposrednio/1007314991630910467939609,2020-05-18 15:24,0
"Praga Południe, Gocławek 2 pokoje",420000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/praga-poludnie-goclawek-2-pokoje/1007315190040912101150209,2020-05-18 15:24,0
Praga Płd. Gocław. 2 pokoje,460000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/praga-pld-goclaw-2-pokoje/1007315190030912101150209,2020-05-18 15:24,0
"Praga Płd – Przyczółek Grochowski 56, 50 mkw",435000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/praga-pld-przyczolek-grochowski-56-50-mkw/1007315050680912101150209,2020-05-18 15:24,0
SPRZEDAM MIESZKANIE 60 M2 TBS WARSZAWA UL. ŁUKOWSKA,229000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/sprzedam-mieszkanie-60-m2-tbs-warszawa-ul-lukowska/1007314797210910475490109,2020-05-18 14:24,0
"Okazja! Po generalnym remoncie, 48m2, 3 pokoje, ul. Majdańska, Praga Południe, nowy sprzęt AGD",535000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/okazja-po-generalnym-remoncie-48m2-3-pokoje-ul-majdanska-praga-poludnie-nowy-sprzet-agd/1007317689580912575354809,2020-05-18 22:23,0
"Piękne 2-pok, Kamienica, saska kępa, ok.Al.stanów zjednoczonych",409132,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/piekne-2+pok-kamienica-saska-kepa-ok-al-stanow-zjednoczonych/1007318343600911382402409,2020-05-19 10:23,0
"Mieszkanie na sprzedaż, Warszawa, Praga Południe, Grochów, Prochowa ",400000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-na-sprzedaz-warszawa-praga-poludnie-grochow-prochowa/1007179065130912563510409,2020-05-19 09:23,0
"Kickiego 48m2,2-pok ,ciche,zieleń",439000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/kickiego-48m2-2+pok-ciche-zielen/1007317782350910982544509,2020-05-19 09:23,0
Kamienica|Metro|Umeblowane|LUX|2 pokoje|Balkon,330000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/kamienica-metro-umeblowane-lux-2-pokoje-balkon/1007317476770912533622109,2020-05-19 08:23,0
Mieszkanie Warszawa Praga Południe 70m2 (nr: HH-MS-316361855),530000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-warszawa-praga-poludnie-70m2-nr-hh+ms+316361855/1007317629960911381140509,2020-05-19 08:23,0
Mieszkanie Warszawa Praga Południe 53m2 (nr: HH-MS-725398599),520000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-warszawa-praga-poludnie-53m2-nr-hh+ms+725398599/1007317629940911381140509,2020-05-19 08:23,0
Mieszkanie Warszawa Praga Południe 55m2 (nr: HH-MS-472515543),465000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-warszawa-praga-poludnie-55m2-nr-hh+ms+472515543/1007317624960911381140509,2020-05-19 08:23,0
Mieszkanie Warszawa Praga Południe 69.5m2 (nr: HH-MS-880955695),548000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-warszawa-praga-poludnie-69-5m2-nr-hh+ms+880955695/1007317629590911381140509,2020-05-19 08:23,0
"2-pok 48m2 PRAGA-POŁUDNIE 2p/3p CEGŁA , pokoje oddzielne, BEZ Prowizji !!!",399000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2+pok-48m2-praga+poludnie-2p-3p-cegla-pokoje-oddzielne-bez-prowizji/1007317574190910468324909,2020-05-19 08:23,0
"Mieszkanie 2 pokoje Grochów, Praga Południe, Grochowska 5 min od parku",450000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-2-pokoje-grochow-praga-poludnie-grochowska-5-min-od-parku/1007317002340910478488209,2020-05-19 00:23,0
"Łukowska, 61 m2, 1978 r.",459000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/lukowska-61-m2-1978-r/1007317139420911543980109,2020-05-19 00:23,0
"Gocław, Horbaczewskiego, 58.9 m2, 3 pok.",529380,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/goclaw-horbaczewskiego-58-9-m2-3-pok/1007317139400911543980109,2020-05-18 23:23,0
"Saska Kępa, Międzynarodowa, 54 m2, 3 pok., 1972 r.",480000,https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/saska-kepa-miedzynarodowa-54-m2-3-pok-1972-r/1007317132330911543980109,2020-05-18 23:23,0
